Textbox24,Textbox28
State: Karnataka     District : Kolar           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 1   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,91,Kolar ,DPIU Of Kolar,Srinivasapura,KN1915,2005 - 2006,ROAD,M.G. road  - Manjilnagara via Yadarur,Upgarde,"Beeraganahalli [ 118808], Chintamakalahalli [ 227419], Manjil Nagara [ 675380], S Vadigepalli [ 929910], Shyagatur [ 987071], Yadarur [ 1105848]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,183.35,0.00,9.020,0.000,9.020,191.92,Completed,Regular PMGSY,V  Krishna Reddy [10 Apr 2006],11.21,Financial: 23-06-2008/ Physical: 31-03-2007,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,92,Kolar ,DPIU Of Kolar,Srinivasapura,KN1946,2006 - 2007,ROAD,"Rayalpadu to Addagal via Balthamari, Kadirampalli, Reddivaripalli, Kurigepalli, Gudipalli, A. Kothur",Upgarde,"Addagal [ 12048], Baddipalli [ 62022], Balthamari [ 83392], Gudipalli [ 380924], Koorigepalli [ 579153], Peddur [ 844037], R Reddivaripalli [ 883414]","RGR Road to Koorgepalli via Kunditavaripalli, Patur",Kunditivaripalli [ 600871]  { 223} ,335.60,0.00,16.800,0.000,16.800,396.65,Completed,Regular PMGSY,G Chandre Gowda [04 Jun 2007],25.17,Financial: 11-03-2010/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,93,Kolar ,DPIU Of Kolar,Srinivasapura,KN1947,2006 - 2007,ROAD,"C.R.F. road to B.B. road via Valageranahalli, Bangawadi, Masthenahalli, Bagalahalli",Upgarde,"Bangawadi [ 90719], Bisanahalli [ 168412], Thernahalli [ 1049638]",Gandlahalli to Gowdahalli Road via Booraganahalli,Gowdahalli [ 379128]  { 582} ,174.00,0.00,8.430,0.000,8.430,188.27,Completed,Regular PMGSY,V  Krishna Reddy [30 Apr 2007],12.63,Financial: 27-01-2010/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,94,Kolar ,DPIU Of Kolar,Srinivasapura,KN1948,2006 - 2007,ROAD,"Rayalpadu to Taluk Border via Mudimadagu, Chinthamanapall",Upgarde,"Chintamanipalli [ 227446], Mudimadugu [ 720577]","Royalpad to AP border via Manjevaripalli, Chintamanipalli, Balevaripallu.","Chintamanipalli [ 227446]  { 505} , M Kothur [ 634578]  { 643} , Mudimadugu [ 720577]  { 1375} ",145.00,0.00,7.900,0.000,7.900,157.16,Completed,Regular PMGSY,Umesh Patil [07 May 2007],11.84,Financial: 20-03-2009/ Physical: 31-07-2008,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,95,Kolar ,DPIU Of Kolar,Srinivasapura,KN1949,2006 - 2007,ROAD,"M.G. road - Alavatta via Alambagiri, J. Thimmasandra, Toopalli (B.C. road)",Upgarde,"Alambagiri [ 23716], Alavatta [ 24659], Thimmasandra [ 1050576], Thoopalli [ 1052827]",Srinivasapur-Dodamaladoddi road to Kollur Colony via Kollur.,,125.60,0.00,6.600,0.000,6.600,136.92,Completed,Regular PMGSY,V  Krishna Reddy [30 Apr 2007],9.89,Financial: 23-12-2009/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,96,Kolar ,DPIU Of Kolar,Srinivasapura,KN1950,2006 - 2007,ROAD,"Improvements to road from C.R.F  road to Kadadevanahalli via Dalasanur, Kuppahalli,",Upgarde,"Dalasanur [ 244595], Gummareddipura [ 384238], Kadudevanahalli [ 480169], Kuppahalli [ 602720]",L.P road,Byrapalli [ 187845]  { 314} ,161.96,0.00,8.580,0.000,8.580,176.79,Completed,Regular PMGSY,V  Krishna Reddy [30 Apr 2007],12.86,Financial: 23-12-2009/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,97,Kolar ,DPIU Of Kolar,Srinivasapura,KN1951,2006 - 2007,ROAD,CRF Road - Yalavakunte via Nambihalli,Upgarde,"Aramakalahalli [ 43691], Chowdanahalli [ 234399], Mogilahalli [ 708355], Nambihalli [ 755000], Settyhalli [ 973857], Unikili [ 1074525], Y Agrahara [ 1105640], Yalavakunte [ 1108982]",B.B. road,"Addagal [ 12048]  { 1980} , Mudivaripalli [ 720635]  { 591} , Sanakamvaripalli [ 947345]  { 348} ",292.00,0.00,14.370,0.000,14.370,343.56,Completed,Regular PMGSY,V  Krishna Reddy [21 May 2007],21.53,Financial: 05-06-2010/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,98,Kolar ,DPIU Of Kolar,Srinivasapura,KN19103,2009 - 2010,ROAD,Pancharamakalapalli - T-02,Upgarde,"M Kurapalli [ 634594], Manchineelakota [ 667616], Marimakalapalli [ 681104], Panasamakalapalli [ 814369]",B.C. Road to Marimakalapalli via M. Kurapalli,"Gowdathathagadda [ 379187]  { 1464} , M Kurapalli [ 634594]  { 116} , Pacharamakalapalli [ 799654]  { 372} ",157.87,0.00,5.410,0.000,5.410,197.86,Completed,Regular PMGSY,K V Sathyanararayana Reddy [17 Aug 2009],11.04,Financial: 26-11-2011/ Physical: 28-02-2011,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,99,Kolar ,DPIU Of Kolar,Srinivasapura,KN19104,2009 - 2010,ROAD,Kamathampalli - T-02,Upgarde,"Arikunte [ 45469], Kamathampalli [ 496537], Pillakunte [ 851830], Thadigol [ 1042308]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,215.40,0.00,8.070,0.000,8.070,246.44,Completed,Regular PMGSY,K V Sathyanararayana Reddy [17 Aug 2009],16.45,Financial: 05-04-2011/ Physical: 31-12-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,100,Kolar ,DPIU Of Kolar,Srinivasapura,KN19105,2009 - 2010,ROAD,Mulagollapalli - T-02,Upgarde,"Ammagaripete [ 33777], Jinkalavaripalli [ 466599], Moolagollapalli [ 714473], S Jeedimakalapalli [ 929594], Sunnakal [ 1018719]","B.C. Road to Mullagollapalli via Jinkalavaripalli, Sunnakal, Jeedimakalapalli Ammagaripete","Ammagaripete [ 33777]  { 367} , Moolagollapalli [ 714473]  { 331} , S Jeedimakalapalli [ 929594]  { 249} ",183.98,0.00,6.210,0.000,6.210,219.98,Completed,Regular PMGSY,K V Sathyanararayana Reddy [17 Aug 2009],12.67,Financial: 05-04-2011/ Physical: 30-06-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,101,Kolar ,DPIU Of Kolar,Srinivasapura,KN19106,2009 - 2010,ROAD,Digavapalli - T03,Upgarde,"Digavapalli [ 300553], Ildoni [ 431059], Jonnapalli [ 470421], Kotaballapalli [ 582682], Lingapura [ 627207]",Jonnapalli to Kotaballapalli Road,"Digavapalli [ 300553]  { 174} , Jonnapalli [ 470421]  { 446} , Lingapura [ 627207]  { 140} ",396.85,0.00,14.990,0.000,14.990,448.94,Completed,Regular PMGSY,H.S.Puttaswamy [19 Aug 2009],30.58,Financial: 26-11-2011/ Physical: 30-06-2011,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,102,Kolar ,DPIU Of Kolar,Srinivasapura,KN19107,2009 - 2010,ROAD,KOTRAGULLI - T-04,Upgarde,"Dasarathimmanahalli [ 253140], Immarakunte [ 431843], Kotraguli [ 587239], Ronur [ 925330]",Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,214.45,0.00,7.650,0.000,7.650,248.61,Completed,Regular PMGSY,G Chandre Gowda [07 Sep 2009],15.61,Financial: 26-11-2011/ Physical: 30-04-2011,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,103,Kolar ,DPIU Of Kolar,Srinivasapura,KN19108,2009 - 2010,ROAD,GUTTAPALLI - T-05,Upgarde,Guttapalli [ 389030],Chinthamanapalli to Kothapalli Road,Kotapalli [ 583070]  { 757} ,219.64,0.00,7.650,0.000,7.650,232.84,Completed,Regular PMGSY,G Chandre Gowda [07 Sep 2009],15.61,Financial: 26-11-2011/ Physical: 30-06-2011,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54

